place,place_short,placeLabel,location,osm,gnd,topostext,pleiades,oclc,getty,dare,arachne,archinform,mibact,iccd,iccdcf,geonames,inception,wikimedia,wikipedia
http://www.wikidata.org/entity/Q3890457,Q3890457,Palazzo Mazzetti di Pietralata,Point(12.47605556 41.9),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Palazzo_Mazzetti_di_Pietralata
http://www.wikidata.org/entity/Q3890480,Q3890480,Palazzo Mengarini,Point(12.485877 41.897759),,,,,,,,,,,,,,,Palazzo Mengarini (Rome),https://it.wikipedia.org/wiki/Palazzo_Mengarini
http://www.wikidata.org/entity/Q3890534,Q3890534,Palazzo Muti Bussi,Point(12.48083333 41.89469444),,7588775-7,,,,,,,,,,,,1585-01-01T00:00:00Z,Palazzo Muti Bussi,https://it.wikipedia.org/wiki/Palazzo_Muti_Bussi
http://www.wikidata.org/entity/Q3890539,Q3890539,Palazzo Nainer,Point(12.47741667 41.90963889),,,,,,,,,,,,,,,Palazzo Nainer,https://it.wikipedia.org/wiki/Palazzo_Nainer
http://www.wikidata.org/entity/Q16532512,Q16532512,Biblioteca della Camera dei deputati,Point(12.47864 41.8991),,,,,,,,,,,,,,1848-01-01T00:00:00Z,Chamber of Deputies (Italy) - Library,https://it.wikipedia.org/wiki/Biblioteca_della_Camera_dei_deputati
http://www.wikidata.org/entity/Q16586044,Q16586044,Palazzo Capranica,Point(12.477711288 41.900141442),,,,,,,,,10032,,,,,,,https://it.wikipedia.org/wiki/Palazzo_Capranica
http://www.wikidata.org/entity/Q16590058,Q16590058,piazza Santi Apostoli,Point(12.48299 41.89779),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Piazza_Santi_Apostoli
http://www.wikidata.org/entity/Q17051524,Q17051524,Palazzo Núñez-Torlonia,Point(12.480802 41.904761),,,,,,,,,,,,,,1650-01-01T00:00:00Z,Palazzo Nunez Torlonia,https://it.wikipedia.org/wiki/Palazzo_N%C3%BA%C3%B1ez-Torlonia
http://www.wikidata.org/entity/Q18210535,Q18210535,Cappella Theodoli,Point(12.476389 41.911389),,,,,,,,,,,,,,1575-01-01T00:00:00Z,Santa Maria del Popolo (Rome) - Cappella Theodoli,https://it.wikipedia.org/wiki/Cappella_Theodoli_(Santa_Maria_del_Popolo)
http://www.wikidata.org/entity/Q18380224,Q18380224,Palazzo Caetani (Roma),Point(12.4782 41.8942),,,,,,,,,,,,,,,Palazzo Mattei Caetani (Rome),https://it.wikipedia.org/wiki/Palazzo_Caetani_(Roma)
http://www.wikidata.org/entity/Q19545606,Q19545606,via del Nazareno,Point(12.483206 41.902876),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Via_del_Nazareno
http://www.wikidata.org/entity/Q19593814,Q19593814,chiesa di San Carlo ai Catinari,Point(12.47525 41.894188888),,4461208-4,,,,,,,,,15369,,,1722-01-01T00:00:00Z,San Carlo ai Catinari,https://it.wikipedia.org/wiki/Chiesa_di_San_Carlo_ai_Catinari
http://www.wikidata.org/entity/Q19885973,Q19885973,piazza dei Calcarari,Point(12.477392 41.894981),,,,,,,,,,,,,,,Piazza dei Calcarari (Rome),https://it.wikipedia.org/wiki/Piazza_dei_Calcarari
http://www.wikidata.org/entity/Q20088658,Q20088658,Palazzo Cornaro,Point(12.483402 41.901977),,,,,,,,,,,,,,,Palazzo della Stamperia,https://it.wikipedia.org/wiki/Palazzo_Cornaro
http://www.wikidata.org/entity/Q20650127,Q20650127,Palazzo Maffei Marescotti,Point(12.477 41.897),,7679444-1,,,,,,,10941,,,,,,Palazzo Maffei Marescotti (Rome),https://it.wikipedia.org/wiki/Palazzo_Maffei_Marescotti
http://www.wikidata.org/entity/Q20926493,Q20926493,cappella dei Re Magi,Point(12.483222222 41.904111111),,,,,,,,,7454,,15494,,,1662-01-01T00:00:00Z,Cappella dei Re Magi,https://it.wikipedia.org/wiki/Cappella_dei_Re_Magi
http://www.wikidata.org/entity/Q21294341,Q21294341,Porticus Divorum,Point(12.479117 41.897502),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Porticus_Divorum
http://www.wikidata.org/entity/Q21711223,Q21711223,Anfiteatro di Caligola,Point(12.477744 41.899819),,,419125BACg,,,,23776,,,,,,,,,https://it.wikipedia.org/wiki/Anfiteatro_di_Caligola
http://www.wikidata.org/entity/Q22442829,Q22442829,Ospedale di San Giacomo degli Incurabili,Point(12.47713 41.90741),,4549266-9,,,,,,,,,,,,1339-01-01T00:00:00Z,Arcispedale di San Giacomo degli Incurabili (Rome),https://it.wikipedia.org/wiki/Ospedale_di_San_Giacomo_degli_Incurabili
http://www.wikidata.org/entity/Q22691868,Q22691868,Palazzo Ferrajoli,Point(12.48009998 41.900675948),,,,,,,,,,,,,,,Palazzo Ferrajoli,https://it.wikipedia.org/wiki/Palazzo_Ferrajoli
http://www.wikidata.org/entity/Q22946197,Q22946197,Tevere con Romolo e Remo,Point(12.4791 41.8972),,,,,,,,,,,,,,,Tiber river with Romulus and Remus (Louvre Ma593),https://it.wikipedia.org/wiki/Tevere_con_Romolo_e_Remo
http://www.wikidata.org/entity/Q24934951,Q24934951,Palazzo Besso,Point(12.476955 41.896258),,,,,,,,,,,,,,,Palazzo Besso (Rome),https://it.wikipedia.org/wiki/Palazzo_Besso
http://www.wikidata.org/entity/Q24941453,Q24941453,Istituto centrale per la grafica,Point(12.483486 41.90154),,,,,,,,,,129628,,,,2014-01-01T00:00:00Z,,https://it.wikipedia.org/wiki/Istituto_centrale_per_la_grafica
http://www.wikidata.org/entity/Q24941453,Q24941453,Istituto centrale per la grafica,Point(12.483486 41.90154),,,,,,,,,,125047,,,,2014-01-01T00:00:00Z,,https://it.wikipedia.org/wiki/Istituto_centrale_per_la_grafica
http://www.wikidata.org/entity/Q751480,Q751480,chiesa di Sant'Antonio in Campo Marzio,Point(12.474472222 41.901972222),,4618325-5,,,,,,,,,15351,,,1695-01-01T00:00:00Z,Sant'Antonio in Campo Marzio,https://it.wikipedia.org/wiki/Chiesa_di_Sant%27Antonio_in_Campo_Marzio
http://www.wikidata.org/entity/Q755454,Q755454,Ateneo di Adriano,Point(12.48326 41.89591),,,419125BAth,914715153,,,,,,131017,,,,,Hadrian's Athenaeum,https://it.wikipedia.org/wiki/Ateneo_di_Adriano
http://www.wikidata.org/entity/Q769964,Q769964,cappella Carafa,Point(12.478194 41.898029),,4199107-2,,,,,,,,,,,,,Santa Maria sopra Minerva (Rome) - Carafa chapel,https://it.wikipedia.org/wiki/Cappella_Carafa
http://www.wikidata.org/entity/Q770847,Q770847,Mausoleo di Augusto,Point(12.47639 41.90611),,4349570-9,419125GMAu,281368358,,,,2103110,10080,,,,6269266,-0027-01-01T00:00:00Z,Mausoleo d'Augusto (Rome),https://it.wikipedia.org/wiki/Mausoleo_di_Augusto
http://www.wikidata.org/entity/Q3585449,Q3585449,chiesa di Santo Stanislao dei Polacchi,Point(12.479277777 41.894805555),,,,,,,,,,,,,,1582-01-01T00:00:00Z,San Stanislao dei Polacchi (Rome),https://it.wikipedia.org/wiki/Chiesa_di_Santo_Stanislao_dei_Polacchi
http://www.wikidata.org/entity/Q676788,Q676788,cappella Chigi,Point(12.47638889 41.91138889),,,,,,,,,,,,,,1401-01-01T00:00:00Z,Santa Maria del Popolo (Rome) - Chigi chapel,https://it.wikipedia.org/wiki/Cappella_Chigi
http://www.wikidata.org/entity/Q7190418,Q7190418,Piazzale Flaminio,Point(12.476048 41.911811),,,,,,,,,,,,,,,Piazzale Flaminio (Rome),https://it.wikipedia.org/wiki/Piazzale_Flaminio
http://www.wikidata.org/entity/Q784104,Q784104,Obelisco Sallustiano,Point(12.4832 41.9061),,,,,,,,,,,,,,0100-01-01T00:00:00Z,Sallustiano obelisk,https://it.wikipedia.org/wiki/Obelisco_Sallustiano
http://www.wikidata.org/entity/Q785275,Q785275,via di Ripetta,Point(12.475694444 41.906388888),,4845442-4,,,,,,,,,,,,,Via di Ripetta,https://it.wikipedia.org/wiki/Via_di_Ripetta
http://www.wikidata.org/entity/Q823685,Q823685,basilica di Santa Maria sopra Minerva,Point(12.478333333 41.898055555),,4199104-7,,,,,,,10938,117242,15456,1467309809490,8015142,1370-01-01T00:00:00Z,Santa Maria sopra Minerva (Rome),https://it.wikipedia.org/wiki/Basilica_di_Santa_Maria_sopra_Minerva
http://www.wikidata.org/entity/Q824997,Q824997,piazza del Popolo,Point(12.476317 41.910714),,4461192-4,,,,,,,9523,,,,6954102,1818-01-01T00:00:00Z,Piazza del Popolo (Rome),https://it.wikipedia.org/wiki/Piazza_del_Popolo_(Roma)
http://www.wikidata.org/entity/Q826635,Q826635,Obelisco della Minerva,Point(12.47753 41.89797),,,,,,,,,,,,,,1667-01-01T00:00:00Z,Pulcino della Minerva,https://it.wikipedia.org/wiki/Obelisco_della_Minerva
http://www.wikidata.org/entity/Q826635,Q826635,Obelisco della Minerva,Point(12.47753 41.89797),,,,,,,,,,,,,,-0600-01-01T00:00:00Z,Pulcino della Minerva,https://it.wikipedia.org/wiki/Obelisco_della_Minerva
http://www.wikidata.org/entity/Q831467,Q831467,Marforio,Point(12.4832277 41.893548),,,,,,,,,,,,,,,Marforio,https://it.wikipedia.org/wiki/Marforio
http://www.wikidata.org/entity/Q846559,Q846559,basilica di Santa Maria in Via Lata,Point(12.481455455 41.898228565),,4199098-5,,,,,,,4956,,15482,1467388612530,,0401-01-01T00:00:00Z,Santa Maria in Via Lata (Rome),https://it.wikipedia.org/wiki/Basilica_di_Santa_Maria_in_Via_Lata
http://www.wikidata.org/entity/Q846559,Q846559,basilica di Santa Maria in Via Lata,Point(12.481455455 41.898228565),,4199098-5,,,,,,,4956,,15482,1467375385364,,0401-01-01T00:00:00Z,Santa Maria in Via Lata (Rome),https://it.wikipedia.org/wiki/Basilica_di_Santa_Maria_in_Via_Lata
http://www.wikidata.org/entity/Q856968,Q856968,Foro di Cesare,Point(12.484936 41.894008),,4220870-1,419125SFJu,445545537,,,,,10081,,15668,,,-0045-01-01T00:00:00Z,Forum Iulium,https://it.wikipedia.org/wiki/Foro_di_Cesare
http://www.wikidata.org/entity/Q869513,Q869513,basilica di Santa Maria del Popolo,Point(12.476388888 41.911388888),,4310297-9,,,,,,,10031,,15471,1467388795643,8015113,1239-01-01T00:00:00Z,Santa Maria del Popolo (Rome),https://it.wikipedia.org/wiki/Basilica_di_Santa_Maria_del_Popolo
